,createDt,deathCnt,decideCnt,seq,stateDt,stateTime,updateDt,accExamCnt,accDefRate
499,2021-01-25 00:00:00.000,1360,75513,372,20210125,00:00,2021-10-07 10:30:51.51,5376083,1.440666034
500,2021-01-24 00:00:00.000,1349,75076,371,20210124,00:00,2021-10-07 10:30:51.51,5354346,1.438628623
501,2021-01-23 00:00:00.000,1337,74684,370,20210123,00:00,2021-10-07 10:30:51.51,5329704,1.438145992
502,2021-01-22 00:00:00.000,1328,74253,369,20210122,00:00,2021-10-07 10:30:51.51,5282220,1.442061196
503,2021-01-21 00:00:00.000,1316,73907,368,20210121,00:00,2021-10-07 10:30:51.51,5237602,1.45014296
504,2021-01-20 00:00:00.000,1300,73507,367,20210120,00:00,2021-10-07 10:30:51.51,5192124,1.457320534
505,2021-01-19 00:00:00.000,1283,73103,366,20210119,00:00,2021-10-07 10:30:51.51,5140320,1.466172614
506,2021-01-18 00:00:00.000,1264,72717,365,20210118,00:00,2021-10-07 10:30:51.51,5087214,1.475235531
507,2021-01-17 00:00:00.000,1249,72328,364,20210117,00:00,2021-10-07 10:30:51.51,5061284,1.475509797
508,2021-01-16 00:00:00.000,1236,71808,363,20210116,00:00,2021-10-07 10:30:51.51,5032264,1.472493784
509,2021-01-15 00:00:00.000,1217,71228,362,20210115,00:00,2021-10-07 10:30:51.51,4978068,1.479065025
510,2021-01-14 00:00:00.000,1195,70716,361,20210114,00:00,2021-10-07 10:30:51.51,4925353,1.487001355
511,2021-01-13 00:00:00.000,1185,70192,360,20210113,00:00,2021-10-07 10:30:51.51,4872306,1.496825175
512,2021-01-12 00:00:00.000,1165,69631,359,20210112,00:00,2021-10-07 10:30:51.51,4814079,1.504783882
513,2021-01-11 00:00:00.000,1140,69094,358,20210111,00:00,2021-10-07 10:30:51.51,4751679,1.514582908
514,2021-01-10 00:00:00.000,1125,68643,357,20210110,00:00,2021-10-07 10:30:51.51,4723457,1.5146283
515,2021-01-09 00:00:00.000,1100,67986,356,20210109,00:00,2021-10-07 10:30:51.51,4689610,1.509563165
516,2021-01-08 00:00:00.000,1081,67345,355,20210108,00:00,2021-10-07 10:30:51.51,4629998,1.516934389
517,2021-01-07 00:00:00.000,1046,66671,354,20210107,00:00,2021-10-07 10:30:51.51,4569802,1.522850408
518,2021-01-06 00:00:00.000,1027,65802,353,20210106,00:00,2021-10-07 10:30:51.51,4504860,1.525745123
519,2021-01-05 00:00:00.000,1007,64964,352,20210105,00:00,2021-10-07 10:30:51.51,4439354,1.530147779
520,2021-01-04 00:00:00.000,981,64250,351,20210104,00:00,2021-10-07 10:30:51.51,4376602,1.534925834
521,2021-01-03 00:00:00.000,962,63230,350,20210103,00:00,2021-10-07 10:30:51.51,4340832,1.522015425
522,2021-01-02 00:00:00.000,942,62573,349,20210102,00:00,2021-10-07 10:30:51.51,4302792,1.517507982
523,2021-01-01 00:00:00.000,917,61753,348,20210101,00:00,2021-10-07 10:30:51.51,4269312,1.508973374
524,2020-12-31 00:00:00.000,900,60726,347,20201231,00:00,2021-10-07 10:30:51.51,4213874,1.501804361
525,2020-12-30 00:00:00.000,879,59759,346,20201230,00:00,2021-10-07 10:30:51.51,4159516,1.498566232
526,2020-12-29 00:00:00.000,859,58709,345,20201229,00:00,2021-10-07 10:30:51.51,4098173,1.494928589
527,2020-12-28 00:00:00.000,819,57665,344,20201228,00:00,2021-10-07 10:30:51.51,4038300,1.490659499
528,2020-12-27 00:00:00.000,808,56859,343,20201227,00:00,2021-10-07 10:30:51.51,4006406,1.48092295
529,2020-12-26 00:00:00.000,793,55889,342,20201226,00:00,2021-10-07 10:30:51.51,3969409,1.465980589
530,2020-12-25 00:00:00.000,773,54758,341,20201225,00:00,2021-10-07 10:30:51.51,3939352,1.447642776
531,2020-12-24 00:00:00.000,756,53518,340,20201224,00:00,2021-10-07 10:30:51.51,3882205,1.434156057
532,2020-12-23 00:00:00.000,739,52533,339,20201223,00:00,2021-10-07 10:30:51.51,3826565,1.430070212
533,2020-12-22 00:00:00.000,722,51443,338,20201222,00:00,2021-10-07 10:30:51.51,3772425,1.420568769
534,2020-12-21 00:00:00.000,698,50577,337,20201221,00:00,2021-10-07 10:30:51.51,3713856,1.417748074
535,2020-12-20 00:00:00.000,674,49653,336,20201220,00:00,2021-10-07 10:30:51.51,3683091,1.401195841
536,2020-12-19 00:00:00.000,659,48557,335,20201219,00:00,2021-10-07 10:30:51.51,3646245,1.379455525
537,2020-12-18 00:00:00.000,645,47512,334,20201218,00:00,2021-10-07 10:30:51.51,3589795,1.365610315
538,2020-12-17 00:00:00.000,634,46448,333,20201217,00:00,2021-10-07 10:30:51.51,3538838,1.350397432
539,2020-12-16 00:00:00.000,612,45434,332,20201216,00:00,2021-10-07 10:30:51.51,3488767,1.338663158
540,2020-12-15 00:00:00.000,600,44356,331,20201215,00:00,2021-10-07 10:30:51.51,3441218,1.324951572
541,2020-12-14 00:00:00.000,587,43476,330,20201214,00:00,2021-10-07 10:30:51.51,3397037,1.314351878
542,2020-12-13 00:00:00.000,580,42758,329,20201213,00:00,2021-10-07 10:30:51.51,3374593,1.301825015
543,2020-12-12 00:00:00.000,578,41728,328,20201212,00:00,2021-10-07 10:30:51.51,3349862,1.278776141
544,2020-12-11 00:00:00.000,572,40778,327,20201211,00:00,2021-10-07 10:30:51.51,3311211,1.261101282
545,2020-12-10 00:00:00.000,564,40089,326,20201210,00:00,2021-10-07 10:30:51.51,3277946,1.250755807
546,2020-12-09 00:00:00.000,556,39409,325,20201209,00:00,2021-10-07 10:30:51.51,3253219,1.238519208
547,2020-12-08 00:00:00.000,552,38739,324,20201208,00:00,2021-10-07 10:30:51.51,3221316,1.231280807
548,2020-12-07 00:00:00.000,549,38152,323,20201207,00:00,2021-10-07 10:30:51.51,3209367,1.214506979
549,2020-12-06 00:00:00.000,545,37537,322,20201206,00:00,2021-10-07 10:30:51.51,3194858,1.200361224
550,2020-12-05 00:00:00.000,540,36906,321,20201205,00:00,2021-10-07 10:30:51.51,3180487,1.185080052
551,2020-12-04 00:00:00.000,536,36329,320,20201204,00:00,2021-10-07 10:30:51.51,3157407,1.174407365
552,2020-12-03 00:00:00.000,529,35701,319,20201203,00:00,2021-10-07 10:30:51.51,3131884,1.164379719
553,2020-12-02 00:00:00.000,526,35161,318,20201202,00:00,2021-10-07 10:30:51.51,3106968,1.155922091
554,2020-12-01 00:00:00.000,526,34650,317,20201201,00:00,2021-10-07 10:30:51.51,3083995,1.147691881
555,2020-11-30 00:00:00.000,526,34199,316,20201130,00:00,2021-10-07 10:30:51.51,3061170,1.140801353
556,2020-11-29 00:00:00.000,523,33761,315,20201129,00:00,2021-10-07 10:30:51.51,3046908,1.131370852
557,2020-11-28 00:00:00.000,522,33311,314,20201128,00:00,2021-10-07 10:30:51.51,3031940,1.120395702
558,2020-11-27 00:00:00.000,516,32808,313,20201127,00:00,2021-10-07 10:30:51.51,3009499,1.111057679
559,2020-11-26 00:00:00.000,515,32253,312,20201126,00:00,2021-10-07 10:30:51.51,2987982,1.099801168
560,2020-11-25 00:00:00.000,513,31672,311,20201125,00:00,2021-10-07 10:30:51.51,2966342,1.088196409
561,2020-11-24 00:00:00.000,510,31290,310,20201124,00:00,2021-10-07 10:30:51.51,2946336,1.083236082
562,2020-11-23 00:00:00.000,509,30941,309,20201123,00:00,2021-10-07 10:30:51.51,2922072,1.079732567
563,2020-11-22 00:00:00.000,505,30670,308,20201122,00:00,2021-10-07 10:30:51.51,2908827,1.074331704
564,2020-11-21 00:00:00.000,503,30340,307,20201121,00:00,2021-10-07 10:30:51.51,2896683,1.066305655
565,2020-11-20 00:00:00.000,501,29954,306,20201120,00:00,2021-10-07 10:30:51.51,2873380,1.060229637
566,2020-11-19 00:00:00.000,498,29606,305,20201119,00:00,2021-10-07 10:30:51.51,2853795,1.05424336
567,2020-11-18 00:00:00.000,496,29281,304,20201118,00:00,2021-10-07 10:30:51.51,2834332,1.048880158
568,2020-11-17 00:00:00.000,494,28996,303,20201117,00:00,2021-10-07 10:30:51.51,2815753,1.045069995
569,2020-11-16 00:00:00.000,494,28766,302,20201116,00:00,2021-10-07 10:30:51.51,2797689,1.042482446
570,2020-11-15 00:00:00.000,493,28544,301,20201115,00:00,2021-10-07 10:30:51.51,2786876,1.037775705
571,2020-11-14 00:00:00.000,492,28336,300,20201114,00:00,2021-10-07 10:30:51.51,2777287,1.033182078
572,2020-11-13 00:00:00.000,488,28131,299,20201113,00:00,2021-10-07 10:30:51.51,2761409,1.029952879
573,2020-11-12 00:00:00.000,487,27940,298,20201112,00:00,2021-10-07 10:30:51.51,2749770,1.027022378
574,2020-11-11 00:00:00.000,487,27797,297,20201111,00:00,2021-10-07 10:30:51.51,2736532,1.026536241
575,2020-11-10 00:00:00.000,485,27652,296,20201110,00:00,2021-10-07 10:30:51.51,2723959,1.025628091
576,2020-11-09 00:00:00.000,480,27552,295,20201109,00:00,2021-10-07 10:30:51.51,2709198,1.02675863
577,2020-11-08 00:00:00.000,478,27426,294,20201108,00:00,2021-10-07 10:30:51.51,2702879,1.024416645
578,2020-11-07 00:00:00.000,477,27283,293,20201107,00:00,2021-10-07 10:30:51.51,2697248,1.021440784
579,2020-11-06 00:00:00.000,476,27194,292,20201106,00:00,2021-10-07 10:30:51.51,2686313,1.02206801
580,2020-11-05 00:00:00.000,475,27049,291,20201105,00:00,2021-10-07 10:30:51.51,2673705,1.021239933
581,2020-11-04 00:00:00.000,474,26924,290,20201104,00:00,2021-10-07 10:30:51.51,2662259,1.020620136
582,2020-11-03 00:00:00.000,472,26807,289,20201103,00:00,2021-10-07 10:30:51.51,2649859,1.021591101
583,2020-11-02 00:00:00.000,468,26732,288,20201102,00:00,2021-10-07 10:30:51.51,2636650,1.023772886
584,2020-11-01 00:00:00.000,466,26635,287,20201101,00:00,2021-10-07 10:30:51.51,2630630,1.02214605
585,2020-10-31 00:00:00.000,464,26511,286,20201031,00:00,2021-10-07 10:30:51.51,2624492,1.020119177
586,2020-10-30 00:00:00.000,463,26384,285,20201030,00:00,2021-10-07 10:30:51.51,2612231,1.020318981
587,2020-10-29 00:00:00.000,462,26271,284,20201029,00:00,2021-10-07 10:30:51.51,2597978,1.021490534
588,2020-10-28 00:00:00.000,461,26146,283,20201028,00:00,2021-10-07 10:30:51.51,2582960,1.021305784
589,2020-10-27 00:00:00.000,460,26043,282,20201027,00:00,2021-10-07 10:30:51.51,2567587,1.023467883
590,2020-10-26 00:00:00.000,457,25955,281,20201026,00:00,2021-10-07 10:30:51.51,2552264,1.025281049
591,2020-10-25 00:00:00.000,457,25836,280,20201025,00:00,2021-10-07 10:30:51.51,2546146,1.023425171
592,2020-10-24 00:00:00.000,457,25775,279,20201024,00:00,2021-10-07 10:30:51.51,2540679,1.023308405
593,2020-10-23 00:00:00.000,455,25698,278,20201023,00:00,2021-10-07 10:30:51.51,2528621,1.024563121
594,2020-10-22 00:00:00.000,453,25543,277,20201022,00:00,2021-10-07 10:30:51.51,2515325,1.02355749
595,2020-10-21 00:00:00.000,450,25422,276,20201021,00:00,2021-10-07 10:30:51.51,2503489,1.0234316
596,2020-10-20 00:00:00.000,447,25333,275,20201020,00:00,2021-10-07 10:30:51.51,2491311,1.024825926
597,2020-10-19 00:00:00.000,444,25275,274,20201019,00:00,2021-10-07 10:30:51.51,2479226,1.026411361
598,2020-10-18 00:00:00.000,444,25199,273,20201018,00:00,2021-10-07 10:30:51.51,2474529,1.025705526
599,2020-10-17 00:00:00.000,443,25108,272,20201017,00:00,2021-10-07 10:30:51.51,2468527,1.02431086
600,2020-10-16 00:00:00.000,441,25035,271,20201016,00:00,2021-10-07 10:30:51.51,2459426,1.025154469
601,2020-10-15 00:00:00.000,439,24988,270,20201015,00:00,2021-10-07 10:30:51.51,2450739,1.027265623
602,2020-10-14 00:00:00.000,438,24878,269,20201014,00:00,2021-10-07 10:30:51.51,2441443,1.02672379
603,2020-10-13 00:00:00.000,434,24794,268,20201013,00:00,2021-10-07 10:30:51.51,2428760,1.029379284
604,2020-10-12 00:00:00.000,433,24703,267,20201012,00:00,2021-10-07 10:30:51.51,2415610,1.030830181
605,2020-10-11 00:00:00.000,432,24605,266,20201011,00:00,2021-10-07 10:30:51.51,2410483,1.028989871
606,2020-10-10 00:00:00.000,430,24547,265,20201010,00:00,2021-10-07 10:30:51.51,2404684,1.028921466
607,2020-10-09 00:00:00.000,428,24475,264,20201009,00:00,2021-10-07 10:30:51.51,2400233,1.028562735
608,2020-10-08 00:00:00.000,427,24421,263,20201008,00:00,2021-10-07 10:30:51.51,2388844,1.031350592
609,2020-10-07 00:00:00.000,425,24352,262,20201007,00:00,2021-10-07 10:30:51.51,2378073,1.033644816
610,2020-10-06 00:00:00.000,422,24238,261,20201006,00:00,2021-10-07 10:30:51.51,2365433,1.034619942
611,2020-10-05 00:00:00.000,422,24163,260,20201005,00:00,2021-10-07 10:30:51.51,2352378,1.037069338
612,2020-10-04 00:00:00.000,421,24090,259,20201004,00:00,2021-10-07 10:30:51.51,2346345,1.03647274
613,2020-10-03 00:00:00.000,420,24026,258,20201003,00:00,2021-10-07 10:30:51.51,2339859,1.036241273
614,2020-10-02 00:00:00.000,416,23951,257,20201002,00:00,2021-10-07 10:30:51.51,2333777,1.035145057
615,2020-10-01 00:00:00.000,415,23888,256,20201001,00:00,2021-10-07 10:30:51.51,2328435,1.034826629
616,2020-09-30 00:00:00.000,413,23811,255,20200930,00:00,2021-10-07 10:30:51.51,2322999,1.034180376
617,2020-09-29 00:00:00.000,407,23698,254,20200929,00:00,2021-10-07 10:30:51.51,2313044,1.033498649
618,2020-09-28 00:00:00.000,406,23660,253,20200928,00:00,2021-10-07 10:30:51.51,2301303,1.036484609
619,2020-09-27 00:00:00.000,401,23610,252,20200927,00:00,2021-10-07 10:30:51.51,2296517,1.036599742
620,2020-09-26 00:00:00.000,399,23515,251,20200926,00:00,2021-10-07 10:30:51.51,2290345,1.035065456
621,2020-09-25 00:00:00.000,395,23454,250,20200925,00:00,2021-10-07 10:30:51.51,2280276,1.037465813
622,2020-09-24 00:00:00.000,393,23340,249,20200924,00:00,2021-10-07 10:30:51.51,2268999,1.038156014
623,2020-09-23 00:00:00.000,388,23215,248,20200923,00:00,2021-10-07 10:30:51.51,2256899,1.038065223
624,2020-09-22 00:00:00.000,388,23105,247,20200922,00:00,2021-10-07 10:30:51.51,2245112,1.039880462
625,2020-09-21 00:00:00.000,385,23044,246,20200921,00:00,2021-10-07 10:30:51.51,2231589,1.043161934
626,2020-09-20 00:00:00.000,383,22974,245,20200920,00:00,2021-10-07 10:30:51.51,2226701,1.043121974
627,2020-09-19 00:00:00.000,378,22892,244,20200919,00:00,2021-10-07 10:30:51.51,2219162,1.043173778
628,2020-09-18 00:00:00.000,377,22782,243,20200918,00:00,2021-10-07 10:30:51.51,2206365,1.044584913
629,2020-09-17 00:00:00.000,372,22656,242,20200917,00:00,2021-10-07 10:30:51.51,2191892,1.045797975
630,2020-09-16 00:00:00.000,367,22503,241,20200916,00:00,2021-10-07 10:30:51.51,2178832,1.045197609
631,2020-09-15 00:00:00.000,367,22390,240,20200915,00:00,2021-10-07 10:30:51.51,2164578,1.047599084
632,2020-09-14 00:00:00.000,363,22284,239,20200914,00:00,2021-10-07 10:30:51.51,2151002,1.049386728
633,2020-09-13 00:00:00.000,358,22175,238,20200913,00:00,2021-10-07 10:30:51.51,2143270,1.048183346
634,2020-09-12 00:00:00.000,355,22054,237,20200912,00:00,2021-10-07 10:30:51.51,2135457,1.046388101
635,2020-09-11 00:00:00.000,350,21918,236,20200911,00:00,2021-10-07 10:30:51.51,2119211,1.048814521
636,2020-09-10 00:00:00.000,346,21742,235,20200910,00:00,2021-10-07 10:30:51.51,2099591,1.052079941
637,2020-09-09 00:00:00.000,344,21587,234,20200909,00:00,2021-10-07 10:30:51.51,2082234,1.0552373
638,2020-09-08 00:00:00.000,341,21431,233,20200908,00:00,2021-10-07 10:30:51.51,2066078,1.059520208
639,2020-09-07 00:00:00.000,336,21295,232,20200907,00:00,2021-10-07 10:30:51.51,2051297,1.062525072
640,2020-09-06 00:00:00.000,334,21176,231,20200906,00:00,2021-10-07 10:30:51.51,2045935,1.060754971
641,2020-09-05 00:00:00.000,333,21009,230,20200905,00:00,2021-10-07 10:30:51.51,2037045,1.058404972
642,2020-09-04 00:00:00.000,331,20841,229,20200904,00:00,2021-10-07 10:30:51.51,2018906,1.059726234
643,2020-09-03 00:00:00.000,329,20643,228,20200903,00:00,2021-10-07 10:30:51.51,2000552,1.061321482
644,2020-09-02 00:00:00.000,326,20448,227,20200902,00:00,2021-10-07 10:30:51.51,1980295,1.063036151
645,2020-09-01 00:00:00.000,324,20181,226,20200901,00:00,2021-10-07 10:30:51.51,1959080,1.060853045
646,2020-08-31 00:00:00.000,324,19946,225,20200831,00:00,2021-10-07 10:30:51.51,1937689,1.061062989
647,2020-08-30 00:00:00.000,323,19698,224,20200830,00:00,2021-10-07 10:30:51.51,1924170,1.055542725
648,2020-08-29 00:00:00.000,321,19399,223,20200829,00:00,2021-10-07 10:30:51.51,1909329,1.045608675
649,2020-08-28 00:00:00.000,316,19076,222,20200828,00:00,2021-10-07 10:30:51.51,1887717,1.038428835
650,2020-08-27 00:00:00.000,313,18705,221,20200827,00:00,2021-10-07 10:30:51.51,1869579,1.029139418
651,2020-08-26 00:00:00.000,312,18264,220,20200826,00:00,2021-10-07 10:30:51.51,1849506,1.016524082
652,2020-08-25 00:00:00.000,310,17944,219,20200825,00:00,2021-10-07 10:30:51.51,1825837,1.010659119
653,2020-08-24 00:00:00.000,309,17664,218,20200824,00:00,2021-10-07 10:30:51.51,1804422,1.005678004
654,2020-08-23 00:00:00.000,309,17398,217,20200823,00:00,2021-10-07 10:30:51.51,1791186,0.997808011
655,2020-08-22 00:00:00.000,309,17002,216,20200822,00:00,2021-10-07 10:30:51.51,1775800,0.980862169
656,2020-08-21 00:00:00.000,309,16670,215,20200821,00:00,2021-10-07 10:30:51.51,1754123,0.971401067
657,2020-08-20 00:00:00.000,307,16346,214,20200820,00:00,2021-10-07 10:30:51.51,1734083,0.96204722
658,2020-08-19 00:00:00.000,306,16058,213,20200819,00:00,2021-10-07 10:30:51.51,1715064,0.953539164
659,2020-08-18 00:00:00.000,306,15761,212,20200818,00:00,2021-10-07 10:30:51.51,1697042,0.942743341
660,2020-08-17 00:00:00.000,305,15515,211,20200817,00:00,2021-10-07 10:30:51.51,1688470,0.931548731
661,2020-08-16 00:00:00.000,305,15318,210,20200816,00:00,2021-10-07 10:30:51.51,1681787,0.922892283
662,2020-08-15 00:00:00.000,305,15039,209,20200815,00:00,2021-10-07 10:30:51.51,1675296,0.909427349
663,2020-08-14 00:00:00.000,305,14873,208,20200814,00:00,2021-10-07 10:30:51.51,1665084,0.904160121
664,2020-08-13 00:00:00.000,305,14770,207,20200813,00:00,2021-10-07 10:30:51.51,1654898,0.902205119
665,2020-08-12 00:00:00.000,305,14714,206,20200812,00:00,2021-10-07 10:30:51.51,1646652,0.903099964
666,2020-08-11 00:00:00.000,305,14660,205,20200811,00:00,2021-10-07 10:30:51.51,1637844,0.904740011
667,2020-08-10 00:00:00.000,305,14626,204,20200810,00:00,2021-10-07 10:30:51.51,1628303,0.907372448
668,2020-08-09 00:00:00.000,305,14598,203,20200809,00:00,2021-10-07 10:30:51.51,1624650,0.907922209
669,2020-08-08 00:00:00.000,304,14562,202,20200808,00:00,2021-10-07 10:30:51.51,1620514,0.907623929
670,2020-08-07 00:00:00.000,303,14519,201,20200807,00:00,2021-10-07 10:30:51.51,1613652,0.909379024
671,2020-08-06 00:00:00.000,302,14499,200,20200806,00:00,2021-10-07 10:30:51.51,1606487,0.912773158
672,2020-08-05 00:00:00.000,302,14456,199,20200805,00:00,2021-10-07 10:30:51.51,1598187,0.915112202
673,2020-08-04 00:00:00.000,301,14423,198,20200804,00:00,2021-10-07 10:30:51.51,1589780,0.918044933
674,2020-08-03 00:00:00.000,301,14389,197,20200803,00:00,2021-10-07 10:30:51.51,1579757,0.920980878
675,2020-08-02 00:00:00.000,301,14366,196,20200802,00:00,2021-10-07 10:30:51.51,1576246,0.921796779
676,2020-08-01 00:00:00.000,301,14336,195,20200801,00:00,2021-10-07 10:30:51.51,1571830,0.922788552
677,2020-07-31 00:00:00.000,301,14305,194,20200731,00:00,2021-10-07 10:30:51.51,1563796,0.925610787
678,2020-07-30 00:00:00.000,300,14269,193,20200730,00:00,2021-10-07 10:30:51.51,1556215,0.928247973
679,2020-07-29 00:00:00.000,300,14251,192,20200729,00:00,2021-10-07 10:30:51.51,1547307,0.932668665
680,2020-07-28 00:00:00.000,300,14203,191,20200728,00:00,2021-10-07 10:30:51.51,1537704,0.93609533
681,2020-07-27 00:00:00.000,299,14175,190,20200727,00:00,2021-10-07 10:30:51.51,1526974,0.939859595
682,2020-07-26 00:00:00.000,298,14150,189,20200726,00:00,2021-10-07 10:30:51.51,1522926,0.94100466
683,2020-07-25 00:00:00.000,298,14092,188,20200725,00:00,2021-10-07 10:30:51.51,1518634,0.940122872
684,2020-07-24 00:00:00.000,298,13979,187,20200724,00:00,2021-10-07 10:30:51.51,1510327,0.938334022
685,2020-07-23 00:00:00.000,297,13938,186,20200723,00:00,2021-10-07 10:30:51.51,1500854,0.942115779
686,2020-07-22 00:00:00.000,297,13879,185,20200722,00:00,2021-10-07 10:30:51.51,1492071,0.943944175
687,2020-07-21 00:00:00.000,296,13816,184,20200721,00:00,2021-10-07 10:30:51.51,1482390,0.947257711
688,2020-07-20 00:00:00.000,296,13771,183,20200720,00:00,2021-10-07 10:30:51.51,1470193,0.950451069
689,2020-07-19 00:00:00.000,295,13745,182,20200719,00:00,2021-10-07 10:30:51.51,1465299,0.952301111
690,2020-07-18 00:00:00.000,294,13711,181,20200718,00:00,2021-10-07 10:30:51.51,1460204,0.953954028
691,2020-07-17 00:00:00.000,293,13672,180,20200717,00:00,2021-10-07 10:30:51.51,1451017,0.957485326
692,2020-07-16 00:00:00.000,291,13612,179,20200716,00:00,2021-10-07 10:30:51.51,1441348,0.959981494
693,2020-07-15 00:00:00.000,289,13551,178,20200715,00:00,2021-10-07 10:30:51.51,1431316,0.96241599
694,2020-07-14 00:00:00.000,289,13512,177,20200714,00:00,2021-10-07 10:30:51.51,1420616,0.967681639
695,2020-07-13 00:00:00.000,289,13479,176,20200713,00:00,2021-10-07 10:30:51.51,1408312,0.972183254
696,2020-07-12 00:00:00.000,289,13417,175,20200712,00:00,2021-10-07 10:30:51.51,1402144,0.972025206
697,2020-07-11 00:00:00.000,288,13373,174,20200711,00:00,2021-10-07 10:30:51.51,1396941,0.973296041
698,2020-07-10 00:00:00.000,288,13338,173,20200710,00:00,2021-10-07 10:30:51.51,1384890,0.97975338
699,2020-07-09 00:00:00.000,287,13293,172,20200709,00:00,2021-10-07 10:30:51.51,1371771,0.986230756
700,2020-07-08 00:00:00.000,285,13243,171,20200708,00:00,2021-10-07 10:30:51.51,1359734,0.991448819
701,2020-07-07 00:00:00.000,285,13181,170,20200707,00:00,2021-10-07 10:30:51.51,1346194,0.996658649
702,2020-07-06 00:00:00.000,284,13137,169,20200706,00:00,2021-10-07 10:30:51.51,1331796,1.002438756
703,2020-07-05 00:00:00.000,283,13089,168,20200705,00:00,2021-10-07 10:30:51.51,1326055,1.003445246
704,2020-07-04 00:00:00.000,283,13028,167,20200704,00:00,2021-10-07 10:30:51.51,1319521,1.00431699
705,2020-07-03 00:00:00.000,282,12965,166,20200703,00:00,2021-10-07 10:30:51.51,1307759,1.00800887
706,2020-07-02 00:00:00.000,282,12904,165,20200702,00:00,2021-10-07 10:30:51.51,1295962,1.011142629
707,2020-07-01 00:00:00.000,282,12850,164,20200701,00:00,2021-10-07 10:30:51.51,1285231,1.015244468
708,2020-06-30 00:00:00.000,282,12799,163,20200630,00:00,2021-10-07 10:30:51.51,1273765,1.021504347
709,2020-06-29 00:00:00.000,282,12757,162,20200629,00:00,2021-10-07 10:30:51.51,1259954,1.027584568
710,2020-06-28 00:00:00.000,282,12715,161,20200628,00:00,2021-10-07 10:30:51.51,1251695,1.03148399
711,2020-06-27 00:00:00.000,282,12653,160,20200627,00:00,2021-10-07 10:30:51.51,1243780,1.033814467
712,2020-06-26 00:00:00.000,282,12602,159,20200626,00:00,2021-10-07 10:30:51.51,1232315,1.03849485
713,2020-06-25 00:00:00.000,282,12563,158,20200625,00:00,2021-10-07 10:30:51.51,1220478,1.045541779
714,2020-06-24 00:00:00.000,281,12535,157,20200624,00:00,2021-10-07 10:30:51.51,1208597,1.05482214
715,2020-06-23 00:00:00.000,281,12484,156,20200623,00:00,2021-10-07 10:30:51.51,1196012,1.063614073
716,2020-06-22 00:00:00.000,280,12438,155,20200622,00:00,2021-10-07 10:30:51.51,1182066,1.069785484
717,2020-06-21 00:00:00.000,280,12421,154,20200621,00:00,2021-10-07 10:30:51.51,1176463,1.074116736
718,2020-06-20 00:00:00.000,280,12373,153,20200620,00:00,2021-10-07 10:30:51.51,1170901,1.07644565
719,2020-06-19 00:00:00.000,280,12306,152,20200619,00:00,2021-10-07 10:30:51.51,1158063,1.082442806
720,2020-06-18 00:00:00.000,280,12257,151,20200618,00:00,2021-10-07 10:30:51.51,1145712,1.090482367
721,2020-06-17 00:00:00.000,279,12198,150,20200617,00:00,2021-10-07 10:30:51.51,1132823,1.097599821
722,2020-06-16 00:00:00.000,278,12155,149,20200616,00:00,2021-10-07 10:30:51.51,1119767,1.107885538
723,2020-06-15 00:00:00.000,277,12121,148,20200615,00:00,2021-10-07 10:30:51.51,1105719,1.117219055
724,2020-06-14 00:00:00.000,277,12084,147,20200614,00:00,2021-10-07 10:30:51.51,1100327,1.119955958
725,2020-06-13 00:00:00.000,277,12050,146,20200613,00:00,2021-10-07 10:30:51.51,1094704,1.124747049
726,2020-06-12 00:00:00.000,277,12002,145,20200612,00:00,2021-10-07 10:30:51.51,1081486,1.135217859
727,2020-06-11 00:00:00.000,276,11946,144,20200611,00:00,2021-10-07 10:30:51.51,1066888,1.147116269
728,2020-06-10 00:00:00.000,276,11901,143,20200610,00:00,2021-10-07 10:30:51.51,1051972,1.160225357
729,2020-06-09 00:00:00.000,274,11851,142,20200609,00:00,2021-10-07 10:30:51.51,1035997,1.175067276
730,2020-06-08 00:00:00.000,273,11813,141,20200608,00:00,2021-10-07 10:30:51.51,1018214,1.188621911
731,2020-06-07 00:00:00.000,273,11776,140,20200607,00:00,2021-10-07 10:30:51.51,1012769,1.193971741
732,2020-06-06 00:00:00.000,273,11719,139,20200606,00:00,2021-10-07 10:30:51.51,1005305,1.199057452
733,2020-06-05 00:00:00.000,273,11668,138,20200605,00:00,2021-10-07 10:30:51.51,990960,1.212645267
734,2020-06-04 00:00:00.000,273,11629,137,20200604,00:00,2021-10-07 10:30:51.51,973858,1.229724457
735,2020-06-03 00:00:00.000,273,11590,136,20200603,00:00,2021-10-07 10:30:51.51,956852,1.247595499
736,2020-06-02 00:00:00.000,272,11541,135,20200602,00:00,2021-10-07 10:30:51.51,939851,1.266948357
737,2020-06-01 00:00:00.000,271,11503,134,20200601,00:00,2021-10-07 10:30:51.51,921391,1.281909837
738,2020-05-31 00:00:00.000,270,11468,133,20200531,00:00,2021-10-07 10:30:51.51,910822,1.292128248
739,2020-05-30 00:00:00.000,269,11441,132,20200530,00:00,2021-10-07 10:30:51.51,902901,1.305151819
740,2020-05-29 00:00:00.000,269,11402,131,20200529,00:00,2021-10-07 10:30:51.51,885120,1.324946576
741,2020-05-28 00:00:00.000,269,11344,130,20200528,00:00,2021-10-07 10:30:51.51,868666,1.340429353
742,2020-05-27 00:00:00.000,269,11265,129,20200527,00:00,2021-10-07 10:30:51.51,852876,1.354267475
